C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Acorde
-30.4,-28.5,-1.9,-36.7,-26.1,-30.5,-17.4,-33.8,-31.6,-10.7,-24.3,-39.9,2.0
-28.3,-29.8,-2.0,-35.2,-25.5,-31.1,-16.3,-28.8,-31.1,-11.8,-25.6,-39.2,2.0
-32.5,-30.9,-2.1,-41.2,-26.9,-34.2,-18.5,-31.8,-31.1,-15.5,-35.2,-41.2,2.0
-29.2,-24.6,-2.5,-35.3,-32.5,-30.3,-17.2,-26.7,-30.2,-9.9,-19.8,-37.4,2.0
-28.3,-24.3,-2.0,-37.1,-24.2,-32.3,-18.0,-24.1,-29.8,-16.1,-29.0,-35.2,2.0
-28.3,-25.5,-1.6,-40.8,-24.4,-34.5,-20.3,-27.9,-33.3,-17.7,-33.7,-41.0,2.0
-29.8,-27.6,-1.7,-39.0,-24.0,-32.1,-16.2,-27.7,-32.0,-14.7,-26.9,-38.5,2.0
-29.8,-28.2,-1.3,-37.0,-23.7,-32.5,-20.6,-27.9,-26.7,-13.9,-26.4,-40.6,2.0
-32.3,-34.4,-3.2,-37.0,-24.6,-32.3,-15.4,-34.6,-33.9,-14.5,-33.9,-45.5,2.0
-30.5,-24.9,-1.0,-38.8,-23.6,-33.1,-20.3,-30.8,-34.1,-15.9,-18.8,-41.0,2.0
-33.1,-29.3,-3.1,-34.7,-24.9,-32.8,-21.7,-32.4,-27.2,-15.1,-23.1,-39.5,2.0
-32.0,-25.4,-2.6,-38.6,-25.5,-33.2,-18.9,-29.0,-35.5,-12.5,-30.2,-34.1,2.0
-32.7,-20.3,-2.1,-35.8,-32.1,-32.5,-19.1,-28.1,-30.8,-10.3,-23.1,-28.6,2.0
-30.3,-26.1,-2.3,-34.3,-25.9,-32.1,-18.7,-28.2,-32.1,-11.6,-26.5,-30.7,2.0
-29.8,-24.2,-2.4,-36.4,-25.1,-32.0,-16.3,-24.7,-31.7,-10.3,-27.3,-28.9,2.0
-30.7,-28.0,-2.8,-33.2,-23.9,-28.5,-17.0,-27.2,-27.5,-11.1,-25.5,-26.8,2.0
-27.2,-24.8,-2.4,-35.3,-25.3,-23.4,-18.1,-27.1,-29.4,-8.8,-23.7,-34.3,2.0
-33.3,-26.0,-4.6,-42.8,-32.6,-29.7,-9.2,-31.3,-38.0,-5.0,-31.7,-39.8,2.0
-34.0,-23.7,-7.1,-40.5,-31.9,-29.0,-7.6,-27.3,-34.3,-4.2,-27.3,-40.1,2.0
-28.5,-22.0,-4.7,-39.4,-30.9,-32.7,-11.6,-31.8,-33.8,-5.3,-26.7,-36.8,2.0
-32.2,-17.8,-6.1,-36.1,-32.1,-29.4,-11.5,-30.1,-30.1,-3.0,-25.9,-37.6,2.0
-31.5,-20.2,-5.9,-42.3,-30.1,-32.3,-11.6,-33.8,-31.1,-3.5,-25.7,-36.7,2.0
-34.2,-24.2,-3.2,-40.0,-28.9,-33.0,-17.0,-30.8,-29.4,-5.1,-22.7,-32.7,2.0
-31.0,-26.9,-4.5,-36.3,-26.7,-31.5,-11.6,-32.7,-27.3,-5.1,-24.6,-32.8,2.0
-32.0,-21.8,-6.5,-41.6,-30.8,-33.1,-13.1,-28.6,-32.8,-3.8,-23.1,-38.5,2.0
-32.0,-21.5,-7.5,-42.6,-30.0,-33.3,-12.6,-28.0,-30.0,-3.2,-27.6,-33.7,2.0
-36.0,-25.4,-7.0,-37.6,-26.3,-31.7,-10.7,-30.2,-30.8,-3.3,-32.0,-34.0,2.0
-35.5,-21.1,-6.9,-40.9,-32.2,-28.8,-9.8,-26.2,-30.7,-3.2,-27.7,-38.3,2.0
-34.1,-18.9,-6.0,-38.7,-33.2,-29.5,-10.8,-29.1,-33.1,-4.7,-23.1,-38.5,2.0
-28.6,-17.4,-4.9,-37.9,-30.7,-30.0,-11.5,-26.7,-30.3,-4.9,-24.6,-37.1,2.0
-31.8,-26.6,-5.9,-39.5,-34.4,-28.7,-9.5,-28.7,-34.5,-5.7,-27.7,-40.9,2.0
-32.7,-25.3,-6.2,-42.0,-33.1,-29.1,-8.6,-27.7,-32.1,-4.6,-31.4,-40.3,2.0
-28.6,-24.9,-6.1,-37.4,-22.7,-30.0,-9.5,-24.9,-26.3,-4.1,-31.2,-37.0,2.0
-37.3,-23.9,-10.2,-32.4,-29.9,-28.8,-8.8,-29.0,-26.0,-2.6,-25.2,-38.1,2.0
-35.1,-28.3,-8.2,-41.9,-23.3,-31.7,-10.7,-27.0,-32.6,-3.0,-35.0,-41.8,2.0
-33.5,-23.2,-5.4,-41.3,-19.0,-27.8,-7.4,-24.1,-26.4,-11.3,-25.8,-35.5,2.0
-35.2,-26.4,-5.6,-35.0,-29.8,-29.8,-9.6,-27.4,-32.3,-3.9,-29.9,-40.1,2.0
-33.4,-27.8,-5.8,-39.9,-22.1,-30.4,-12.5,-30.9,-31.9,-3.7,-32.8,-41.4,2.0
-35.0,-28.3,-3.7,-37.6,-31.5,-28.9,-7.6,-28.7,-33.1,-8.6,-30.5,-42.8,2.0
-30.2,-28.0,-3.0,-39.0,-32.3,-30.7,-9.7,-28.5,-32.6,-6.9,-33.6,-40.7,2.0
-32.8,-26.3,-4.8,-33.5,-21.6,-29.7,-9.8,-31.5,-32.0,-5.8,-33.7,-41.3,2.0
-34.0,-27.1,-6.5,-35.0,-19.8,-33.3,-13.4,-28.6,-33.0,-3.5,-29.7,-41.0,2.0
-33.6,-27.0,-3.9,-34.5,-29.7,-29.0,-10.1,-30.0,-30.6,-6.9,-32.7,-37.4,2.0
-32.2,-24.1,-4.5,-33.8,-26.1,-31.4,-11.6,-29.7,-29.1,-4.3,-30.8,-38.0,2.0
-33.2,-23.9,-4.4,-34.0,-20.1,-33.8,-14.2,-32.5,-31.6,-5.7,-30.8,-39.1,2.0
-32.8,-21.4,-5.2,-31.0,-29.3,-30.4,-11.6,-27.8,-30.0,-5.5,-29.8,-37.7,2.0
-30.0,-20.9,-5.8,-46.3,-34.7,-30.8,-13.2,-30.1,-32.0,-4.5,-22.1,-36.4,2.0
-31.3,-22.5,-4.3,-41.3,-26.0,-31.8,-13.9,-29.3,-32.4,-5.7,-23.9,-39.5,2.0
-38.2,-25.0,-9.3,-39.2,-31.9,-32.9,-13.8,-26.1,-31.5,-3.6,-27.0,-35.3,2.0
-34.7,-22.9,-3.2,-39.6,-30.9,-33.5,-19.0,-30.4,-34.8,-5.9,-25.0,-38.2,2.0
-31.7,-33.5,-4.0,-40.9,-25.8,-33.5,-13.8,-31.2,-35.5,-6.9,-27.2,-34.8,2.0
-29.4,-27.2,-2.4,-38.0,-22.9,-31.2,-13.2,-28.7,-28.9,-12.1,-32.2,-30.5,2.0
-32.5,-31.2,-2.9,-42.3,-22.6,-33.0,-17.1,-32.1,-27.3,-12.5,-33.0,-34.6,2.0
-25.9,-23.9,-2.5,-37.1,-23.5,-32.8,-20.0,-32.2,-34.3,-8.7,-28.8,-29.1,2.0
-28.4,-21.6,-3.4,-42.0,-25.5,-33.5,-19.4,-29.4,-29.3,-8.5,-33.5,-30.6,2.0
-30.9,-23.8,-2.9,-41.9,-25.0,-34.5,-16.8,-30.3,-30.1,-9.0,-28.3,-31.5,2.0
-29.7,-26.9,-4.5,-43.2,-26.8,-33.0,-15.4,-27.5,-33.6,-4.5,-26.1,-36.4,2.0
-36.6,-23.2,-6.9,-37.3,-15.3,-31.4,-18.8,-27.5,-30.1,-5.6,-27.9,-36.1,2.0
-35.5,-23.2,-13.2,-41.7,-22.8,-33.6,-18.1,-30.1,-32.3,-4.2,-31.1,-40.0,2.0
-39.1,-25.4,-11.0,-43.8,-20.7,-34.5,-20.5,-34.2,-34.8,-8.6,-26.6,-39.4,2.0
-32.3,-19.4,-3.1,-37.5,-34.2,-29.7,-12.7,-33.2,-32.3,-7.4,-31.2,-37.2,2.0
-30.6,-25.1,-6.6,-40.8,-29.1,-37.7,-20.7,-30.4,-33.9,-7.9,-27.3,-34.1,2.0
-34.0,-21.0,-5.0,-41.1,-32.8,-31.2,-13.8,-30.5,-32.4,-6.4,-24.5,-38.4,2.0
-31.9,-20.0,-6.5,-40.8,-30.1,-29.9,-11.8,-29.4,-33.3,-4.6,-23.0,-36.8,2.0
-33.6,-19.3,-6.6,-40.2,-31.7,-31.2,-13.4,-31.1,-33.5,-4.0,-21.8,-35.0,2.0
-36.9,-25.2,-6.9,-38.2,-27.3,-30.8,-10.7,-32.8,-27.3,-7.4,-32.2,-37.4,2.0
-32.3,-24.8,-6.4,-35.8,-30.8,-27.1,-13.5,-25.3,-29.7,-3.4,-32.8,-35.1,2.0
-31.9,-25.3,-4.3,-35.7,-26.4,-28.6,-16.0,-29.8,-31.7,-5.1,-29.8,-34.2,2.0
-33.1,-22.8,-6.0,-31.7,-36.9,-27.6,-14.9,-28.3,-31.4,-3.8,-36.6,-38.4,2.0
-35.5,-27.2,-5.9,-33.5,-23.6,-28.0,-16.6,-24.1,-29.0,-4.9,-34.5,-33.0,2.0
-33.2,-29.1,-4.5,-33.8,-26.6,-29.1,-16.4,-21.5,-32.6,-5.5,-34.8,-34.4,2.0
-31.4,-26.2,-4.4,-33.0,-27.7,-28.6,-20.6,-26.5,-28.4,-6.1,-34.5,-37.1,2.0
-30.5,-29.9,-5.1,-32.7,-28.5,-29.6,-16.1,-29.5,-32.5,-6.2,-32.2,-36.4,2.0
-26.7,-31.4,-3.7,-35.9,-25.5,-28.9,-14.9,-28.1,-30.6,-6.3,-34.2,-34.3,2.0
-26.6,-25.8,-5.3,-35.6,-23.4,-28.8,-15.4,-31.9,-32.9,-4.9,-34.3,-39.1,2.0
-21.9,-22.8,-7.9,-27.8,-28.4,-27.5,-13.3,-26.9,-35.2,-3.9,-40.2,-35.0,2.0
-30.4,-31.2,-5.1,-37.0,-28.1,-28.4,-16.1,-22.9,-29.2,-4.8,-37.6,-36.1,2.0
-34.8,-29.7,-4.7,-37.7,-28.4,-29.0,-18.4,-31.7,-33.5,-5.7,-33.5,-31.3,2.0
-29.5,-27.7,-4.0,-34.5,-28.2,-29.5,-15.4,-22.8,-31.7,-7.2,-38.3,-34.9,2.0
-34.0,-30.0,-4.4,-31.3,-25.1,-29.5,-16.4,-31.8,-32.7,-6.2,-33.5,-36.0,2.0
-30.6,-25.8,-4.6,-33.2,-31.8,-29.5,-17.6,-26.4,-35.4,-5.5,-41.7,-36.1,2.0
-31.1,-30.7,-4.4,-33.3,-31.4,-29.3,-18.8,-27.4,-31.4,-5.5,-38.0,-35.3,2.0
-33.4,-31.6,-4.6,-36.7,-34.4,-29.5,-14.8,-27.5,-30.8,-4.7,-34.7,-37.8,2.0
-30.7,-30.7,-2.9,-36.8,-31.8,-29.7,-18.1,-24.1,-31.5,-5.7,-39.2,-39.2,2.0
-34.4,-32.0,-4.1,-35.2,-30.3,-28.8,-19.4,-22.6,-28.0,-6.2,-37.4,-36.7,2.0
-35.4,-24.1,-4.2,-32.4,-32.8,-29.6,-20.7,-22.6,-28.7,-6.4,-37.2,-40.0,2.0
-36.7,-26.6,-3.7,-35.5,-29.8,-30.2,-19.6,-23.6,-29.4,-5.7,-37.0,-36.5,2.0
-37.3,-29.3,-3.6,-35.3,-29.5,-30.4,-17.8,-28.4,-28.8,-8.0,-31.8,-37.6,2.0
-33.7,-31.7,-3.7,-35.3,-28.5,-29.8,-14.8,-27.3,-31.9,-5.1,-38.8,-37.4,2.0
-36.2,-28.1,-5.5,-34.6,-22.7,-28.9,-14.5,-24.5,-31.0,-4.6,-34.8,-38.1,2.0
-37.4,-30.5,-6.3,-36.0,-35.7,-27.7,-12.6,-26.0,-30.9,-4.0,-31.9,-36.6,2.0
-38.6,-25.7,-4.7,-28.4,-28.5,-27.4,-15.0,-24.1,-30.0,-5.1,-33.7,-40.9,2.0
-38.0,-32.1,-5.7,-38.3,-24.7,-29.1,-15.2,-25.3,-30.9,-3.8,-31.9,-36.2,2.0
-39.3,-21.2,-5.7,-33.8,-28.0,-28.5,-14.9,-22.5,-27.6,-3.8,-31.5,-41.1,2.0
-38.6,-32.4,-5.9,-32.8,-27.5,-30.7,-14.6,-25.1,-32.0,-3.8,-30.8,-35.8,2.0
-30.0,-20.7,-9.6,-34.1,-27.2,-26.9,-14.8,-23.9,-25.8,-3.0,-34.7,-33.0,2.0
-30.8,-29.6,-5.1,-36.7,-32.9,-29.5,-16.1,-22.3,-31.0,-4.6,-37.3,-40.0,2.0
-35.9,-29.4,-4.0,-36.2,-29.1,-30.2,-24.8,-31.8,-30.3,-5.7,-31.0,-35.1,2.0
-33.2,-30.0,-9.6,-32.5,-23.3,-26.5,-16.4,-23.3,-28.2,-2.8,-32.9,-38.0,2.0
-31.2,-29.0,-9.6,-33.9,-29.4,-26.3,-12.8,-25.7,-34.3,-2.0,-29.5,-35.3,2.0
-26.9,-31.4,-3.7,-33.2,-27.2,-28.9,-16.5,-29.2,-34.6,-6.1,-37.2,-39.1,2.0
-33.4,-29.7,-4.8,-36.2,-27.3,-29.2,-18.1,-31.8,-32.6,-6.0,-28.4,-36.9,2.0
-32.2,-28.1,-5.5,-35.3,-30.0,-28.1,-13.9,-29.2,-31.8,-4.9,-36.6,-40.6,2.0
-36.7,-29.2,-3.7,-34.9,-29.6,-29.6,-17.2,-32.2,-33.1,-6.0,-27.5,-39.5,2.0
-38.5,-26.4,-3.6,-34.6,-28.1,-28.9,-19.7,-23.6,-32.4,-6.2,-34.5,-40.1,2.0
-27.4,-20.2,-8.0,-34.6,-27.4,-25.9,-12.5,-31.3,-30.5,-3.3,-38.6,-42.2,2.0
-23.8,-25.1,-6.6,-36.2,-25.6,-28.5,-15.6,-31.6,-34.2,-4.1,-38.9,-33.5,2.0
-22.9,-28.6,-4.1,-34.5,-24.9,-28.7,-15.1,-26.0,-32.0,-5.2,-36.5,-38.7,2.0
-29.1,-27.9,-6.1,-37.2,-27.9,-28.8,-15.8,-27.7,-33.7,-3.6,-37.0,-39.1,2.0
-32.1,-27.0,-3.5,-35.5,-29.8,-29.4,-16.8,-25.7,-30.0,-5.5,-38.3,-38.7,2.0
-28.1,-25.5,-3.8,-33.9,-32.6,-29.1,-19.5,-31.4,-37.9,-5.6,-34.1,-39.3,2.0
-30.4,-34.5,-4.9,-35.2,-32.9,-29.0,-19.7,-24.3,-28.6,-5.5,-38.1,-38.8,2.0
-27.0,-31.5,-4.8,-35.1,-25.7,-29.1,-16.0,-25.7,-31.6,-4.6,-34.2,-30.2,2.0
-34.4,-25.6,-4.6,-32.7,-30.6,-29.7,-14.9,-26.8,-30.3,-4.4,-35.3,-37.3,2.0
-32.7,-31.3,-4.9,-38.6,-35.9,-28.4,-14.2,-25.2,-30.7,-5.1,-28.7,-38.9,2.0
-37.8,-27.2,-6.1,-29.1,-30.4,-27.6,-13.9,-26.3,-32.2,-4.1,-33.3,-37.1,2.0
-36.7,-19.7,-6.2,-34.5,-26.0,-27.8,-15.5,-26.9,-30.7,-4.7,-28.2,-35.4,2.0
-40.0,-22.2,-5.5,-35.8,-21.3,-27.9,-14.0,-27.0,-31.5,-4.9,-31.1,-37.3,2.0
-36.0,-28.7,-5.9,-37.0,-28.6,-29.8,-16.4,-25.0,-31.7,-3.1,-35.5,-40.7,2.0
-33.6,-29.1,-3.1,-35.7,-24.9,-25.1,-18.6,-25.1,-29.3,-8.3,-22.9,-35.1,2.0
-30.7,-27.0,-4.2,-28.5,-23.3,-30.0,-17.2,-28.3,-32.5,-10.2,-31.5,-37.4,2.0
-27.2,-24.0,-3.1,-33.6,-23.5,-30.1,-15.7,-29.6,-31.2,-11.1,-32.1,-29.6,2.0
-25.9,-23.4,-2.4,-28.1,-24.2,-28.8,-20.4,-29.2,-29.8,-11.2,-34.3,-33.5,2.0
-22.5,-21.4,-3.1,-26.4,-23.9,-30.2,-18.5,-28.2,-30.6,-8.7,-33.4,-32.4,2.0
-25.5,-22.4,-2.1,-26.4,-24.3,-30.5,-16.4,-27.7,-33.5,-10.7,-33.9,-33.8,2.0
-25.6,-24.3,-3.5,-26.9,-26.6,-31.5,-21.6,-28.5,-36.5,-8.8,-33.3,-36.4,2.0
-21.5,-23.5,-2.6,-27.0,-23.3,-29.5,-17.0,-25.4,-29.9,-9.2,-34.0,-33.6,2.0
-25.8,-21.3,-2.9,-28.8,-26.2,-30.0,-27.4,-26.7,-28.3,-10.4,-34.1,-35.3,2.0
-23.7,-19.2,-2.6,-27.1,-25.8,-30.2,-17.6,-29.1,-29.1,-9.2,-33.1,-31.6,2.0
-20.3,-24.5,-3.8,-26.0,-23.2,-30.3,-15.8,-32.5,-28.7,-7.8,-34.9,-35.0,2.0
-23.9,-23.3,-3.9,-35.2,-18.6,-31.5,-21.7,-25.0,-31.7,-9.8,-35.5,-33.7,2.0
-25.2,-22.6,-3.9,-30.3,-19.9,-30.9,-19.3,-29.5,-29.5,-10.7,-34.4,-35.1,2.0
-29.7,-17.3,-3.5,-24.8,-22.2,-28.3,-19.0,-22.3,-29.3,-10.7,-34.1,-29.0,2.0
-25.5,-19.8,-2.5,-27.7,-24.3,-24.9,-23.7,-30.6,-32.2,-12.6,-30.4,-32.8,2.0
-27.1,-22.0,-1.9,-25.8,-26.4,-30.7,-16.4,-34.8,-34.7,-13.0,-33.0,-36.8,2.0
-25.6,-20.2,-5.4,-37.6,-18.5,-31.7,-21.5,-24.0,-28.4,-8.3,-33.8,-33.8,2.0
-26.9,-23.2,-4.2,-31.2,-19.8,-27.7,-21.8,-31.5,-28.8,-9.1,-38.6,-33.0,2.0
-27.7,-21.9,-2.9,-33.0,-27.1,-30.8,-23.0,-32.8,-30.8,-12.6,-34.4,-34.7,2.0
-20.9,-23.3,-5.9,-40.6,-16.0,-32.0,-23.5,-29.0,-27.4,-8.6,-38.4,-36.1,2.0
-26.3,-24.2,-2.0,-35.5,-24.0,-30.2,-19.1,-36.4,-27.2,-9.1,-33.5,-34.2,2.0
-25.7,-30.3,-2.5,-33.6,-26.3,-28.8,-17.1,-29.4,-28.2,-13.2,-29.6,-32.1,2.0
-23.8,-18.9,-6.9,-38.0,-19.0,-30.8,-21.8,-27.3,-28.4,-8.6,-35.5,-34.6,2.0
-22.1,-22.6,-5.0,-31.2,-24.3,-30.9,-19.8,-32.8,-30.5,-8.1,-33.0,-34.5,2.0
-24.5,-25.8,-3.2,-34.5,-25.8,-30.0,-22.7,-30.9,-29.9,-7.7,-34.8,-35.3,2.0
-21.5,-29.7,-3.7,-33.5,-26.2,-30.1,-18.4,-24.8,-27.4,-12.1,-38.2,-28.7,2.0
-20.2,-20.4,-3.4,-36.1,-26.9,-28.3,-19.5,-35.6,-31.5,-9.4,-36.6,-37.4,2.0
-22.6,-25.7,-3.2,-36.3,-27.1,-28.9,-19.3,-26.5,-28.4,-11.6,-31.5,-35.1,2.0
-20.5,-24.0,-3.7,-26.9,-27.8,-30.0,-18.2,-25.4,-28.8,-11.4,-37.0,-34.1,2.0
-21.2,-24.4,-3.9,-32.5,-25.3,-27.5,-22.5,-19.8,-27.6,-10.7,-32.6,-29.6,2.0
-26.1,-28.8,-6.9,-35.7,-24.7,-31.7,-27.2,-23.6,-27.5,-8.0,-34.3,-33.5,2.0
-21.9,-27.5,-4.1,-35.3,-30.2,-29.8,-24.1,-21.1,-26.7,-10.9,-31.3,-37.6,2.0
-20.1,-24.3,-4.3,-31.2,-27.0,-29.2,-18.2,-28.5,-34.9,-9.9,-33.7,-31.8,2.0
-22.6,-28.7,-4.2,-28.1,-23.0,-27.9,-23.5,-25.4,-31.8,-12.3,-31.6,-33.2,2.0
-21.5,-23.9,-4.0,-37.3,-27.2,-29.1,-21.1,-35.5,-30.1,-10.6,-32.8,-34.5,2.0
-27.3,-28.0,-1.9,-34.3,-31.2,-25.9,-22.0,-24.6,-29.0,-14.0,-35.0,-37.6,2.0
-32.4,-26.6,-5.4,-37.0,-21.8,-29.1,-20.3,-25.4,-28.8,-7.3,-32.7,-35.0,2.0
-27.3,-25.8,-2.6,-31.3,-25.3,-27.0,-17.1,-26.2,-29.4,-15.1,-25.0,-30.4,2.0
-30.1,-28.5,-2.9,-36.0,-37.0,-28.3,-16.6,-27.6,-28.2,-12.2,-30.2,-35.9,2.0
-30.2,-22.5,-4.8,-36.0,-26.4,-26.9,-17.1,-26.4,-29.1,-8.6,-30.1,-39.7,2.0
-31.4,-28.6,-3.2,-29.9,-23.7,-28.9,-17.6,-24.4,-31.6,-9.0,-36.0,-38.6,2.0
-28.2,-27.0,-2.6,-32.7,-23.0,-29.2,-15.9,-29.0,-31.1,-12.4,-34.6,-32.4,2.0
-26.2,-24.4,-3.1,-28.7,-23.6,-27.6,-18.7,-23.6,-31.2,-11.2,-34.4,-39.7,2.0
-26.1,-29.9,-2.0,-32.0,-23.1,-29.3,-17.5,-29.0,-31.2,-14.6,-39.1,-34.7,2.0
-21.3,-25.6,-3.8,-28.7,-23.7,-29.8,-17.9,-29.8,-30.9,-9.0,-33.9,-37.2,2.0
-20.1,-23.0,-3.7,-30.8,-22.2,-30.0,-19.7,-28.5,-28.5,-11.2,-33.3,-38.7,2.0
-24.2,-22.2,-3.0,-34.5,-22.1,-33.0,-22.9,-24.6,-27.5,-13.2,-31.9,-34.0,2.0
-33.4,-16.1,-3.8,-37.1,-35.6,-22.3,-9.4,-28.5,-32.9,-9.2,-31.5,-38.1,2.0
-36.5,-17.4,-4.7,-39.2,-33.9,-27.4,-10.1,-28.3,-32.0,-8.2,-29.7,-37.2,2.0
-33.1,-20.6,-5.5,-38.1,-30.5,-28.4,-9.8,-26.5,-31.4,-6.0,-23.0,-37.2,2.0
-33.0,-21.8,-4.3,-38.4,-33.9,-28.5,-8.8,-27.2,-32.1,-8.0,-22.3,-40.4,2.0
-33.4,-24.4,-5.1,-39.1,-33.4,-30.2,-10.4,-27.2,-32.3,-6.7,-24.3,-40.0,2.0
-33.8,-13.9,-4.7,-38.7,-31.5,-31.0,-12.6,-27.6,-31.2,-6.2,-21.9,-33.7,2.0
-31.0,-16.4,-4.1,-37.4,-33.2,-33.4,-15.9,-28.6,-32.3,-5.7,-17.6,-39.0,2.0
-35.7,-17.8,-3.1,-36.1,-34.2,-32.8,-15.6,-29.2,-33.0,-7.9,-23.9,-38.6,2.0
-33.5,-20.0,-4.3,-38.6,-35.4,-29.1,-10.3,-26.3,-31.7,-8.1,-33.2,-38.7,2.0
-31.8,-21.7,-4.5,-35.5,-31.9,-31.3,-13.1,-25.3,-29.6,-5.7,-22.0,-39.9,2.0
-33.0,-20.8,-4.2,-35.1,-32.6,-31.6,-16.4,-23.8,-33.0,-6.0,-22.6,-33.5,2.0
-34.0,-22.9,-4.6,-37.2,-35.4,-29.7,-10.4,-26.7,-31.5,-7.2,-27.5,-39.5,2.0
-32.7,-20.3,-3.8,-37.8,-32.6,-33.8,-17.3,-27.1,-32.0,-6.5,-19.2,-39.9,2.0
-29.5,-20.1,-11.5,-29.9,-31.8,-31.1,-15.3,-23.8,-31.9,-3.6,-23.2,-36.2,2.0
-27.5,-25.5,-2.1,-32.2,-29.7,-36.1,-18.1,-22.5,-33.7,-11.2,-32.0,-40.9,2.0
-33.0,-21.1,-2.6,-36.4,-29.8,-35.1,-18.2,-22.8,-32.8,-9.6,-22.2,-36.5,2.0
-33.4,-18.1,-4.1,-37.8,-35.5,-29.2,-10.5,-26.8,-33.0,-8.2,-33.3,-39.9,2.0
-33.6,-23.3,-4.0,-37.8,-36.5,-30.0,-9.7,-26.0,-29.7,-8.4,-28.9,-41.3,2.0
-34.8,-19.9,-4.1,-36.5,-36.8,-26.9,-8.4,-27.1,-33.2,-8.6,-33.9,-40.5,2.0
-32.7,-22.9,-4.2,-35.3,-35.6,-28.5,-8.2,-25.6,-29.6,-9.4,-27.2,-34.4,2.0
-30.2,-12.5,-5.1,-27.5,-31.5,-29.4,-12.0,-27.1,-30.4,-7.8,-20.0,-35.0,2.0
-33.1,-23.8,-3.5,-35.5,-33.2,-31.3,-12.0,-28.3,-32.9,-8.5,-25.3,-40.3,2.0
-32.4,-22.7,-5.9,-37.0,-25.0,-30.3,-13.0,-26.2,-29.9,-9.1,-33.2,-38.4,2.0
-30.8,-18.7,-4.7,-36.3,-31.8,-26.1,-10.5,-25.6,-32.6,-7.4,-31.1,-38.1,2.0
-32.7,-25.0,-3.9,-37.3,-33.2,-28.8,-10.7,-24.7,-31.4,-7.8,-34.5,-38.1,2.0
-36.4,-19.0,-9.8,-42.5,-28.8,-27.5,-8.7,-24.4,-29.0,-3.6,-35.6,-38.0,2.0
-37.0,-22.8,-7.2,-38.2,-30.2,-28.8,-9.6,-27.4,-29.6,-4.7,-33.3,-38.8,2.0
-31.4,-18.7,-4.3,-30.8,-34.4,-30.1,-11.7,-29.0,-31.2,-6.1,-21.4,-41.9,2.0
-33.6,-18.1,-3.3,-33.8,-36.7,-31.9,-16.2,-29.4,-32.8,-6.7,-20.7,-42.0,2.0
-33.6,-20.3,-3.9,-36.5,-34.1,-32.4,-14.3,-28.1,-33.4,-6.7,-25.3,-41.2,2.0
-31.1,-23.9,-4.1,-36.9,-35.4,-27.8,-9.6,-29.7,-30.0,-6.9,-31.7,-40.5,2.0
-33.5,-21.1,-4.1,-38.4,-32.0,-30.1,-12.7,-26.2,-31.7,-6.2,-28.4,-40.4,2.0
-28.7,-15.7,-4.8,-36.4,-30.7,-31.1,-14.0,-27.7,-31.9,-6.3,-20.3,-36.4,2.0
-31.2,-17.3,-4.1,-37.6,-29.8,-31.3,-14.6,-29.7,-29.6,-6.6,-20.5,-36.5,2.0
-30.6,-23.4,-3.9,-35.8,-31.3,-31.7,-14.0,-27.4,-32.8,-7.6,-31.8,-36.5,2.0
-35.8,-17.3,-9.2,-39.4,-28.6,-25.6,-10.5,-25.7,-29.5,-3.0,-31.2,-38.8,2.0
-34.7,-24.6,-4.4,-35.9,-32.7,-29.6,-10.4,-29.2,-31.3,-5.7,-30.1,-40.8,2.0
-34.3,-21.2,-5.7,-37.2,-27.4,-28.6,-14.6,-29.4,-29.7,-7.3,-30.9,-40.0,2.0
-31.2,-24.7,-5.0,-37.3,-31.3,-27.9,-9.9,-25.9,-28.7,-9.0,-31.8,-38.1,2.0
-34.6,-24.0,-5.4,-35.7,-30.6,-28.9,-9.4,-24.5,-32.5,-6.1,-26.2,-38.5,2.0
-32.5,-24.2,-7.6,-38.8,-28.4,-28.6,-9.2,-28.9,-29.4,-4.4,-27.8,-37.7,2.0
-32.2,-27.5,-2.5,-36.4,-30.9,-28.5,-12.8,-29.4,-31.9,-8.2,-30.0,-38.2,2.0
-33.7,-25.5,-2.6,-36.3,-32.3,-28.6,-11.9,-30.7,-33.1,-10.3,-32.5,-38.3,2.0
-31.4,-18.4,-5.1,-38.0,-30.9,-30.7,-15.3,-29.0,-34.0,-6.0,-24.4,-38.3,2.0
-30.6,-21.3,-2.3,-34.4,-29.7,-35.2,-18.4,-26.5,-32.6,-9.7,-26.2,-37.8,2.0
-28.2,-23.9,-2.7,-36.7,-28.9,-34.3,-19.2,-26.1,-35.0,-9.9,-26.5,-40.0,2.0
-28.5,-27.0,-2.0,-35.0,-30.5,-33.8,-15.8,-25.2,-31.7,-9.3,-30.8,-39.0,2.0
-29.4,-17.1,-4.6,-38.6,-31.8,-30.4,-11.9,-26.4,-30.4,-6.6,-22.9,-38.2,2.0
-28.5,-22.8,-3.9,-36.8,-32.6,-30.0,-11.2,-27.0,-30.4,-7.6,-29.8,-40.0,2.0
-28.7,-17.3,-2.3,-36.1,-30.3,-34.0,-18.5,-26.9,-31.3,-9.3,-25.3,-40.5,2.0
-34.8,-19.5,-4.6,-36.8,-27.0,-31.2,-15.7,-25.4,-29.8,-7.7,-32.3,-36.5,2.0
-31.1,-21.9,-2.5,-34.9,-32.5,-34.5,-18.9,-27.2,-31.8,-10.2,-36.0,-41.3,2.0
